champion,opponentChampion,kills,deaths,assists,win,killParticipation,csdiff14min,jungleCsdiff14,turretPlatesTaken,golddiff14min,xpDiff14,dmgChamps14,totalDmgChamps,teamDamagePercentage,visionScore,visionScorePerMinute,visionWardsBoughtInGame,controlWardsPlaced,wardTakedowns,wardsPlaced,completeSupportQuestInTime
Tryndamere,Udyr,0,2,3,0,30.0,6,-2,2,-475,-454,7516,10459,24.10505194603773,14,0.8081677716377297,2,2,2,8,0
Kennen,Fiora,9,0,5,1,73.68421052631578,36,4,4,2256,2678,12796,21579,37.72940870227442,16,0.8829906121683436,4,3,0,9,0
Tryndamere,Jayce,5,3,11,1,47.05882352941176,-4,-6,5,470,-139,3759,21679,14.59175252256897,40,1.0908753546373535,5,5,7,14,0
Aatrox,Jax,9,5,3,0,50.0,16,-4,4,718,1021,6791,38802,33.00535587630627,48,1.433090635204291,6,5,12,16,0
Kennen,Nasus,5,2,6,1,32.35294117647059,-6,0,0,-1112,-824,8608,24359,24.96874777785109,35,1.357859824850825,7,7,4,16,0
KSante,Volibear,5,3,1,0,60.0,-8,0,1,-775,305,7806,14516,32.17377828343952,18,0.9384121509848272,2,2,2,9,0
KSante,Riven,2,6,4,0,25.0,8,0,1,-1374,-1223,6643,10628,12.5528950955128,20,0.8007065609972266,2,2,4,10,0
KSante,Warwick,10,6,9,1,47.5,-9,-8,2,-37,66,9202,24565,21.27951326103687,35,1.300521099608419,6,6,4,12,0
KSante,Aatrox,0,3,3,0,50.0,-8,-2,1,-287,-514,6432,9614,28.11017692077441,14,0.7801476911683264,1,1,2,7,0
KSante,Gnar,3,5,3,0,26.08695652173913,24,0,5,1404,1601,4822,12700,16.84648171564857,26,1.1010418667759434,5,5,4,14,0
Camille,Elise,8,2,4,1,46.15384615384615,-8,0,1,285,264,7120,18067,24.716777211325816,21,0.9335411245106368,5,5,1,13,0
Camille,Gragas,3,7,8,1,39.285714285714285,8,0,4,566,-305,8605,19954,17.701417512211787,32,1.0763552692525198,6,6,7,17,0
Olaf,KSante,1,6,2,0,18.75,-14,0,1,-1062,-1939,7120,13776,16.608642089986716,17,0.6848852083321315,1,1,1,9,0
Tryndamere,Rumble,1,3,4,0,50.0,24,-2,2,415,161,2803,4780,12.88719179700209,15,0.8763539752844255,2,2,3,8,0
Camille,Renekton,7,1,8,1,60.0,-7,4,4,-81,89,7005,17008,27.35226092985521,20,1.0517937820727898,3,3,3,10,0
KSante,Rumble,4,5,12,0,53.333333333333336,21,-2,1,562,1267,5015,18318,16.73510585104543,44,1.3652509241646975,7,7,6,15,0
Camille,Renekton,6,5,7,1,40.625,-21,0,1,-1811,-1401,7408,26858,25.39297118099471,24,0.9712251260788328,4,4,5,12,0
TwistedFate,Aurora,3,8,12,1,39.47368421052632,-19,0,1,-384,-1526,7541,18406,11.85078205091528,48,1.4766354765422889,9,9,6,21,0
Nasus,Garen,5,2,0,0,50.0,0,0,1,541,109,7280,13589,27.67672489315499,20,0.9753995109516094,2,2,0,9,0
Kennen,Darius,3,4,5,1,28.57142857142857,38,0,5,1724,1215,8820,20249,17.117712568011576,35,1.061577951015817,2,2,9,10,0
Tryndamere,Rumble,6,4,5,1,28.205128205128204,6,-2,5,1167,-103,3784,24778,15.79117575672996,50,1.4555379744061083,6,6,11,15,0
Renekton,Gnar,2,2,1,0,27.27272727272727,-28,0,1,-1506,-530,6311,6311,18.89166907286444,12,0.8340986552957237,1,1,1,6,0
Nasus,Sejuani,4,6,11,0,65.21739130434783,1,0,2,639,-25,5716,16470,16.880169884832863,25,0.9874383626108064,4,3,4,12,0
Nasus,Garen,15,3,7,1,59.45945945945946,-5,-1,2,980,1569,9622,45354,27.29152700779436,33,0.9782089462242828,3,3,6,11,0
Tryndamere,Olaf,8,8,7,0,41.66666666666667,-19,-4,3,-697,-712,8038,21042,20.398153953179968,29,1.0212450789815437,4,4,8,10,0
Renekton,DrMundo,2,6,1,0,16.666666666666664,45,0,5,2116,724,10386,19157,22.616840891916663,22,0.9127877084382006,4,3,2,11,0
Nasus,Renekton,3,5,13,1,40.0,-9,0,2,-644,-128,9750,23075,16.01132991154136,27,0.9158722903082708,6,5,2,16,0
Nasus,Olaf,5,2,4,1,37.5,43,-2,5,2652,2032,6214,11687,18.79089794910856,11,0.6455308999368623,1,1,1,7,0
Nasus,Gwen,3,5,3,0,46.15384615384615,25,0,4,668,907,7144,19741,28.42829748552961,14,0.6287673943635325,1,1,1,8,0
Renekton,Skarner,6,4,12,1,69.23076923076923,25,0,3,1396,772,9336,20060,20.12719162950241,28,1.0975222385420185,3,3,1,12,0
Rumble,Aurora,3,5,4,0,58.333333333333336,-14,0,5,605,215,5515,18436,29.23962041635646,17,0.7140939375448211,4,3,1,11,0
Tryndamere,Camille,3,3,3,0,42.85714285714285,9,0,5,682,292,4394,11913,25.72006570493848,23,1.1576655929993716,2,2,1,8,0
Olaf,Renekton,6,0,4,1,66.66666666666666,14,0,5,2688,1279,12189,14376,39.62061840775883,19,1.2363465628372028,2,2,1,6,0
Gnar,Warwick,2,2,0,0,50.0,38,0,5,1951,342,8455,9927,29.35570879560524,20,1.3061922780060835,3,3,2,8,0
Renekton,Sylas,3,1,0,0,30.0,-18,0,1,-937,-1326,8170,8684,24.28786974206766,16,1.0283019410581238,3,2,4,7,0
Gnar,Smolder,5,0,11,1,57.14285714285714,7,4,1,572,1287,4471,23436,21.624703168533703,51,1.778585632882858,5,5,9,11,0
Camille,Nasus,7,2,3,1,50.0,4,0,6,2508,1324,14208,18156,34.95402223799671,11,0.7669306579546447,1,1,1,5,0
Renekton,Aatrox,8,10,1,0,40.909090909090914,9,0,4,1035,62,9426,19743,23.39092767792715,24,0.8464239313880058,3,3,6,9,0
Kennen,Renekton,5,0,8,1,40.625,20,0,5,1722,1129,9067,18969,17.457915985020062,31,1.2242787139009008,5,5,5,12,0
Nasus,Camille,3,7,12,0,41.66666666666667,-40,0,0,-3025,-2221,6724,21025,15.04545623018187,36,1.1225663209475083,5,5,7,16,0
Gnar,Camille,1,7,5,0,35.294117647058826,-12,0,1,-1789,-746,8300,15629,15.634434749874782,24,0.9764155605940524,3,3,3,12,0
Rumble,Smolder,5,1,3,1,34.78260869565217,23,0,2,1761,2298,9561,12967,26.75746041879393,13,0.850200798837775,3,3,1,8,0
Aatrox,Renekton,5,7,5,0,40.0,22,0,7,1910,810,8204,24955,21.2903243893471,20,0.6963143339938704,5,5,1,10,0
Smolder,Yasuo,1,7,5,0,50.0,-43,0,3,-1766,-1499,5107,16455,19.687091828135365,23,0.8903207031305632,5,4,2,12,0
Aatrox,Gangplank,7,7,4,1,26.190476190476197,-14,0,2,204,27,8663,26536,17.88167999777048,30,1.0186497244517274,4,4,3,13,0
Gnar,Jayce,2,5,18,0,66.66666666666666,-18,0,0,-921,-1384,7467,22193,20.97014080388818,36,1.1524284517781154,6,5,5,16,0
Renekton,Udyr,6,4,7,1,48.14814814814815,22,0,6,1978,1611,7277,28133,21.36208962082929,26,0.946242098255773,5,4,3,8,0
Gnar,Yasuo,1,3,9,0,37.03703703703704,-64,0,0,-2541,-1463,3318,15600,13.628668191056152,35,1.138369084987655,3,3,4,14,0
Nasus,AurelionSol,4,6,7,0,37.93103448275862,7,0,3,472,776,10614,28971,20.87167862278648,40,1.2514658315206966,4,4,5,14,0
Renekton,Gnar,3,5,2,0,29.411764705882355,0,0,3,295,309,6162,16837,18.78177858575695,28,1.069796841823694,6,5,4,10,0
Gnar,Renekton,3,4,2,0,50.0,-35,0,0,-2454,-1499,5625,11817,18.46278513392714,20,0.9375680082069208,4,3,3,10,0
Renekton,KSante,0,4,0,0,0.0,-5,0,3,-45,-568,7581,10185,15.522823804630026,15,0.7319206928745133,1,0,5,7,0
Gnar,Kennen,6,1,6,1,44.44444444444444,30,0,5,2366,1519,6170,22318,22.82317747768619,31,1.2226701420960906,2,2,5,10,0
Nasus,Kennen,9,4,19,0,84.84848484848484,22,0,3,919,845,9521,55012,31.76646286090116,30,0.6903223995677541,3,3,6,9,0
Rumble,Gragas,0,5,5,0,35.714285714285715,25,0,1,-326,-135,9733,16195,27.52538269022197,18,0.8330763642180689,3,3,4,10,0
Gnar,Renekton,3,4,4,0,36.84210526315789,-25,-1,0,-2788,-1267,8537,16798,23.84213137677475,18,0.8552169047733239,1,1,4,7,0
Gnar,MonkeyKing,3,10,8,1,24.444444444444443,-12,0,2,-920,-767,5539,23220,13.859131626119291,27,0.8889678045930237,4,4,3,15,0
Rumble,Gnar,9,2,3,1,48.0,22,2,3,659,1507,9295,25095,30.45237017342529,25,1.051204461834686,3,3,2,10,0
Aatrox,Nasus,3,0,3,1,31.57894736842105,62,0,4,2202,2590,9057,13896,26.757106097542483,17,1.0794088055429585,2,2,2,7,0
Nasus,Camille,0,5,2,0,22.22222222222222,-19,0,0,-1069,-140,7909,11045,28.17940442116347,20,1.126511209953251,3,3,2,9,0
Aatrox,MonkeyKing,2,4,3,0,29.411764705882355,-3,1,0,-810,-217,5291,16169,17.75056605990882,27,0.950893694288836,3,3,4,8,0
Aatrox,Corki,8,4,3,1,39.285714285714285,-17,-2,0,-447,-344,7163,22586,22.794824315387824,34,1.253254423864632,7,7,5,16,0
Rumble,Jayce,9,2,11,0,62.5,-14,0,3,-183,-268,8689,28631,23.633732358368068,23,0.7602356503872477,7,5,0,12,0
Gnar,Darius,5,6,6,0,44.0,2,0,1,-152,400,6182,25473,17.920229151711585,29,0.918074805542851,5,5,4,16,0
KSante,Jayce,0,5,2,1,5.88235294117647,-14,0,0,-1905,-1066,3145,4703,6.294571170043456,15,0.8275655739385681,3,2,1,8,0
KSante,Rumble,5,5,1,0,27.27272727272727,-21,-2,0,-1252,-438,3989,9893,12.745415704408474,35,1.351442355780966,5,5,5,15,0
KSante,Jayce,5,0,3,1,23.52941176470588,-5,-4,0,-1061,28,4520,6755,9.553630500177622,26,1.3985993885246657,5,5,4,12,0
Rumble,Kennen,7,4,2,0,42.85714285714285,-8,0,2,483,-149,6725,23354,21.476882746989297,27,0.8779782853546857,9,7,3,14,0
Kennen,JarvanIV,3,1,0,1,13.043478260869565,35,0,3,818,181,6456,14464,17.739351736822403,27,1.2302616726425193,5,4,8,9,0
Renekton,Lucian,14,1,7,1,63.63636363636363,26,0,7,3022,2821,8051,23608,22.67693862779664,21,0.8831802027541287,3,3,3,6,0
Gnar,Aurora,8,4,6,1,38.88888888888889,-3,0,2,682,788,7805,31232,23.23293748842548,54,1.6992185402232554,8,8,10,16,0
Kennen,Rumble,3,6,1,0,33.33333333333333,7,0,3,71,144,7586,15185,23.65362615008889,14,0.7395978216269772,2,2,1,8,0
Rumble,Kennen,6,3,6,1,31.57894736842105,0,0,1,-32,1217,6891,16355,15.62752136727254,28,1.046347056626107,3,3,5,13,0
Kennen,Rumble,5,3,6,1,28.205128205128204,-13,0,2,-1206,-134,7249,22466,16.800835452698152,41,1.39780808741666,8,8,2,19,0
Aurora,Camille,8,6,2,0,58.82352941176471,37,0,1,1006,1563,11729,27781,33.59056528114113,27,1.0984893761690169,4,4,5,11,0
Gnar,Aurora,1,5,2,0,25.0,-29,0,0,-975,-1112,4252,9141,14.766844196755711,43,1.600360506252008,5,5,9,14,0
KSante,Rumble,3,1,9,1,46.15384615384615,-11,0,1,366,-222,3832,7983,11.92324218338113,17,0.7378836957965343,4,4,0,8,0
Aurora,Akali,6,2,4,0,66.66666666666666,14,0,2,675,686,7890,21421,33.58329741506758,14,0.7877566863361444,2,2,3,8,0
Rumble,KSante,0,2,2,1,13.333333333333334,16,0,0,529,157,9161,11384,24.02640523595566,10,0.6942307304758549,1,1,1,6,0
Aurora,Rumble,3,7,11,0,53.84615384615385,-14,2,0,492,165,7912,32777,25.383689853570345,45,1.1853360269580464,6,6,12,13,0
Aurora,Kennen,8,5,4,0,42.85714285714285,-15,0,1,-663,-837,6340,24825,23.70280384597804,25,0.9857408748539174,6,5,2,11,0
Renekton,Yasuo,6,2,8,1,41.17647058823529,5,0,4,1122,542,6642,20369,18.80221219315637,25,0.9276475793237822,2,2,5,8,0
Renekton,Gnar,3,0,3,1,35.294117647058826,19,0,4,1203,1020,6141,11230,22.10189464096408,19,1.0215174155980442,3,3,3,7,0
Renekton,Gnar,5,2,10,1,41.66666666666667,29,-4,5,3372,2634,8735,20257,21.19445049285241,26,1.153002071559784,6,5,4,9,0
Gnar,Kennen,2,9,13,0,48.38709677419355,-20,0,0,-765,-1030,4524,25031,15.4536308021583,24,0.7548161995717204,3,3,3,13,0
Gnar,Jayce,10,4,7,1,36.95652173913043,1,0,2,154,-22,7213,21992,15.601318878664664,33,1.1785469288721018,4,4,4,14,0
Aurora,Kennen,4,5,4,1,26.666666666666668,2,0,3,-93,-157,7413,15509,19.501759122968,21,0.984253961417891,4,4,3,10,0
Aatrox,Jayce,4,0,12,1,57.14285714285714,1,0,5,1600,1312,6457,21638,23.635772054265423,25,1.0041791894793817,3,3,5,9,0
